id;magnitude;type;title;date;url;detailUrl;felt;cdi;mmi;status;tsunami;sig;net;nst;dmin;rms;gap;magType;depth;latitude;longitude;place;distanceKM;location;continent;country;subnational;city;locality;timezone
us6000n9xf;3.8;earthquake;M 3.8 - 55 km NW of Toyah, Texas;2024-07-02T23:39:59;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9xf;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n9xf.geojson;0;0;4;reviewed;0;222;us;29;0.231;0.3;112;ml;8.828;31.6757;-104.202;55 km NW of Toyah, Texas;55;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
ci40816784;3.01;earthquake;M 3.0 - 15 km S of Camarillo, CA;2024-07-02T08:31:57;https://earthquake.usgs.gov/earthquakes/eventpage/ci40816784;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816784&format=geojson;115;4;3;reviewed;0;189;ci;91;0.03972;0.27;121;ml;16.77;34.0745;-119.009;15 km S of Camarillo, CA;15;Camarillo, CA;North America;United States of America (the);California;Triunfo Pass-Point Mugu;Triunfo Pass-Point Mugu;-420
nn00880145;3.5;earthquake;M 3.5 - 33 km ESE of Austin, Nevada;2024-06-30T05:17:44;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880145;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880145&format=geojson;0;0;3;reviewed;0;188;nn;9;0.95;0.1281;49.84;ml;7.5;39.3885;-116.636;33 km ESE of Austin, Nevada;33;Austin, Nevada;North America;United States of America (the);Nevada;Austin;Austin;-420
nn00880126;4.1;earthquake;M 4.1 - 35 km ESE of Austin, Nevada;2024-06-29T23:35:33;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880126;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880126&format=geojson;10;3;3;reviewed;0;262;nn;8;0.962;0.1941;94.69;ml;7.6;39.52;-116.533;35 km ESE of Austin, Nevada;35;Austin, Nevada;North America;United States of America (the);Nevada;Eureka;Eureka;-420
ci40813512;3.86;earthquake;M 3.9 - 16 km NNE of Barstow, CA;2024-06-29T07:46:07;https://earthquake.usgs.gov/earthquakes/eventpage/ci40813512;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40813512&format=geojson;11;3;4;reviewed;0;232;ci;44;0.1627;0.13;53;ml;2.3;35.0378;-116.983;16 km NNE of Barstow, CA;16;Barstow, CA;North America;United States of America (the);California;Barstow;Barstow;-420
nc75027251;3.24;earthquake;M 3.2 - 25 km E of San Ardo, CA;2024-06-25T21:20:11;https://earthquake.usgs.gov/earthquakes/eventpage/nc75027251;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75027251&format=geojson;7;3;4;reviewed;0;164;nc;59;0.03603;0.08;61;ml;5.9;36.0742;-120.644;25 km E of San Ardo, CA;25;San Ardo, CA;North America;United States of America (the);California;San Ardo;San Ardo;-420
ci40809680;3.44;earthquake;M 3.4 - 24 km SW of Lamont, CA;2024-06-25T01:04:55;https://earthquake.usgs.gov/earthquakes/eventpage/ci40809680;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40809680&format=geojson;18;5;4;reviewed;0;190;ci;67;0.04956;0.25;27;ml;13.48;35.1097;-119.094;24 km SW of Lamont, CA;24;Lamont, CA;North America;United States of America (the);California;Greenfield-Panama;Greenfield-Panama;-420
ci40809504;4.09;earthquake;M 4.1 - 24 km SW of Lamont, CA;2024-06-24T22:30:59;https://earthquake.usgs.gov/earthquakes/eventpage/ci40809504;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40809504&format=geojson;941;7;4;reviewed;0;897;ci;71;0.05899;0.27;23;mw;12.07;35.112;-119.109;24 km SW of Lamont, CA;24;Lamont, CA;North America;United States of America (the);California;West Kern;Greenfield-Panama;-420
ci40808000;3.59;earthquake;M 3.6 - 13 km WSW of Salton City, CA;2024-06-23T19:17:01;https://earthquake.usgs.gov/earthquakes/eventpage/ci40808000;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40808000&format=geojson;21;3;3;reviewed;0;205;ci;100;0.08582;0.22;19;ml;10.55;33.2555;-116.085;13 km WSW of Salton City, CA;13;Salton City, CA;North America;United States of America (the);California;West Imperial;Borrego Springs;-420
us7000ne1t;5.5;earthquake;M 5.5 - 171 km NE of Bontang, Indonesia;2024-09-15T13:08:09;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ne1t;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ne1t&format=geojson;3;5;7;reviewed;0;467;us;58;2.331;0.74;67;mww;10.649;1.3376;118.461;171 km NE of Bontang, Indonesia;171;Bontang, Indonesia;Asia;Indonesia;Kalimantan;Batuputih;Batuputih;480
us6000nqrs;5.4;earthquake;M 5.4 - 183 km SE of Sarangani, Philippines;2024-09-09T21:01:31;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nqrs;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nqrs&format=geojson;2;6;4;reviewed;0;450;us;74;2.935;0.77;108;mb;72.165;4.3537;126.74;183 km SE of Sarangani, Philippines;183;Sarangani, Philippines;Asia;Indonesia;Sulawesi;Kecamatan Beo Utara;Kecamatan Beo Utara;480
us7000n9hl;5.5;earthquake;M 5.5 - 98 km S of Bambanglipuro, Indonesia;2024-08-26T12:57:41;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n9hl;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n9hl&format=geojson;20;6;4;reviewed;0;477;us;59;1.786;0.92;65;mww;47.174;-8.7179;110.181;98 km S of Bambanglipuro, Indonesia;98;Bambanglipuro, Indonesia;;;;;Etc/GMT-7;420
us7000n7v7;5.7;earthquake;M 5.7 - 20 km NNW of Bugko, Philippines;2024-08-19T03:39:00;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7v7;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7v7&format=geojson;10;6;5;reviewed;0;505;us;112;5.664;0.73;47;mww;40.983;12.7442;124.767;20 km NNW of Bugko, Philippines;20;Bugko, Philippines;Asia;Philippines (the);Eastern Visayas (Region VIII);;Northern Samar;480
us6000njkw;5;earthquake;M 5.0 - 173 km WNW of Tobelo, Indonesia;2024-08-12T11:36:14;https://earthquake.usgs.gov/earthquakes/eventpage/us6000njkw;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000njkw&format=geojson;1;0;3;reviewed;0;385;us;105;1.724;1.01;36;mww;65.317;2.3246;126.572;173 km WNW of Tobelo, Indonesia;173;Tobelo, Indonesia;Asia;Indonesia;Moluccas;;Molucca Sea;540
us6000nht0;6.3;earthquake;M 6.3 - 44 km E of Barcelona, Philippines;2024-08-03T04:20:26;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nht0;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nht0&format=geojson;20;6;6;reviewed;0;623;us;134;1.679;0.97;25;mww;15;8.1704;126.764;44 km E of Barcelona, Philippines;44;Barcelona, Philippines;;;;;Etc/GMT-8;480
us6000nhqc;6.8;earthquake;M 6.8 - 20 km E of Barcelona, Philippines;2024-08-02T22:23:02;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nhqc;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nhqc&format=geojson;109;7;7;reviewed;1;792;us;259;1.511;0.69;18;mww;32;8.1856;126.612;20 km E of Barcelona, Philippines;20;Barcelona, Philippines;Asia;Philippines (the);Caraga (Region XIII);Lingig;Lingig;480
us7000mzpj;5.4;earthquake;M 5.4 - 111 km ESE of Bitung, Indonesia;2024-07-16T23:39:32;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mzpj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mzpj&format=geojson;1;3;4;reviewed;0;449;us;175;1.337;0.88;39;mww;40.646;1.246;126.089;111 km ESE of Bitung, Indonesia;111;Bitung, Indonesia;Asia;Indonesia;Moluccas;;Molucca Sea;540
us7000myfa;7.1;earthquake;M 7.1 - 106 km WSW of Sangay, Philippines;2024-07-11T02:13:18;https://earthquake.usgs.gov/earthquakes/eventpage/us7000myfa;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000myfa&format=geojson;29;5;4;reviewed;1;790;us;401;2.604;0.84;17;mww;639.503;6.0646;123.16;106 km WSW of Sangay, Philippines;106;Sangay, Philippines;;;;;Etc/GMT-8;480
us7000mya1;5.4;earthquake;M 5.4 - 224 km SW of Bengkulu, Indonesia;2024-07-10T15:32:42;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mya1;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mya1&format=geojson;0;0;3;reviewed;0;449;us;142;2.19;0.72;32;mww;9;-5.3869;101.059;224 km SW of Bengkulu, Indonesia;224;Bengkulu, Indonesia;;;;;Etc/GMT-7;420
us7000msn7;5.6;earthquake;M 5.6 - 180 km NNW of Tobelo, Indonesia;2024-06-15T13:08:14;https://earthquake.usgs.gov/earthquakes/eventpage/us7000msn7;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000msn7&format=geojson;0;0;4;reviewed;0;482;us;119;2.398;0.92;35;mww;45.789;3.1375;127.319;180 km NNW of Tobelo, Indonesia;180;Tobelo, Indonesia;Asia;Indonesia;Sulawesi;;Sulawesi Utara;480
us7000mrz8;5.8;earthquake;M 5.8 - 158 km SE of Sarangani, Philippines;2024-06-12T17:01:20;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mrz8;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mrz8&format=geojson;3;2;5;reviewed;0;518;us;218;2.814;0.61;23;mww;39;4.3844;126.49;158 km SE of Sarangani, Philippines;158;Sarangani, Philippines;Asia;Indonesia;Sulawesi;;Sulawesi Utara;480
us7000mrn5;5.2;earthquake;M 5.2 - 97 km SE of Caramay, Philippines;2024-06-11T06:58:36;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mrn5;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mrn5&format=geojson;3;4;4;reviewed;0;417;us;83;8.351;0.57;80;mww;9.9;9.4367;119.732;97 km SE of Caramay, Philippines;97;Caramay, Philippines;Asia;Philippines (the);;;Sulu Sea;480
us7000mqdw;5.5;earthquake;M 5.5 - 183 km W of Bengkulu, Indonesia;2024-06-05T02:20:27;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mqdw;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mqdw&format=geojson;0;0;5;reviewed;0;465;us;122;2.425;0.54;35;mww;19;-3.6267;100.699;183 km W of Bengkulu, Indonesia;183;Bengkulu, Indonesia;Asia;Indonesia;Sumatra;;Provinsi Sumatera Barat;420
us6000n07e;5;earthquake;M 5.0 - 81 km ESE of Gorontalo, Indonesia;2024-05-22T05:49:12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n07e;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n07e&format=geojson;0;0;4;reviewed;0;385;us;131;1.471;0.9;13;mww;127.916;0.2108;123.704;81 km ESE of Gorontalo, Indonesia;81;Gorontalo, Indonesia;Asia;Indonesia;Sulawesi Utara;;Sulawesi Utara;480
us6000mvya;5.7;earthquake;M 5.7 - 27 km SSW of Balangiga, Philippines;2024-05-03T10:16:23;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mvya;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mvya&format=geojson;14;6;5;reviewed;0;508;us;133;3.778;0.78;40;mww;10.208;10.8748;125.29;27 km SSW of Balangiga, Philippines;27;Balangiga, Philippines;Asia;Philippines (the);;;Leyte Gulf;480
us6000muc0;6.1;earthquake;M 6.1 - 91 km S of Banjar, Indonesia;2024-04-27T16:29:50;https://earthquake.usgs.gov/earthquakes/eventpage/us6000muc0;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000muc0&format=geojson;107;8;6;reviewed;0;655;us;232;0.652;0.64;19;mww;59.701;-8.1104;107.272;91 km S of Banjar, Indonesia;91;Banjar, Indonesia;Asia;;;;Etc/GMT-7;420
us7000maxr;6.4;earthquake;M 6.4 - 150 km NW of Tobelo, Indonesia;2024-04-09T09:47:59;https://earthquake.usgs.gov/earthquakes/eventpage/us7000maxr;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000maxr&format=geojson;3;2;4;reviewed;1;631;us;267;1.937;0.48;23;mww;22;2.7135;127.094;150 km NW of Tobelo, Indonesia;150;Tobelo, Indonesia;Asia;Indonesia;Moluccas;;Molucca Sea;540
us6000mkvx;5.7;earthquake;M 5.7 - 85 km SE of Ende, Indonesia;2024-03-24T03:04:07;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkvx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mkvx&format=geojson;0;0;4;reviewed;0;500;us;126;2.082;0.98;52;mww;62.174;-9.444;122.147;85 km SE of Ende, Indonesia;85;Ende, Indonesia;Asia;Indonesia;East Nusa Tenggara;;Savu Sea;480
us6000mkfz;6.4;earthquake;M 6.4 - 110 km N of Paciran, Indonesia;2024-03-22T08:52:58;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkfz;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mkfz&format=geojson;101;9;8;reviewed;0;738;us;208;2.239;0.62;39;mww;9.471;-5.8668;112.362;110 km N of Paciran, Indonesia;110;Paciran, Indonesia;Asia;Indonesia;Jawa Timur;;Jawa Timur;420
us6000mkej;5.6;earthquake;M 5.6 - 117 km N of Paciran, Indonesia;2024-03-22T04:22:45;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkej;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mkej&format=geojson;61;7;7;reviewed;0;527;us;89;2.233;1.12;27;mww;10;-5.8086;112.311;117 km N of Paciran, Indonesia;117;Paciran, Indonesia;Asia;Indonesia;Jawa Timur;;Jawa Timur;420
us6000minw;5.7;earthquake;M 5.7 - 111 km SE of Modisi, Indonesia;2024-03-13T18:56:14;https://earthquake.usgs.gov/earthquakes/eventpage/us6000minw;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000minw&format=geojson;0;0;4;reviewed;0;500;us;150;2.309;0.97;28;mww;39;-0.1127;125.214;111 km SE of Modisi, Indonesia;111;Modisi, Indonesia;Asia;Indonesia;Sulawesi Utara;;Sulawesi Utara;480
us7000m439;6;earthquake;M 6.0 - 103 km SE of Pondaguitan, Philippines;2024-03-08T09:11:45;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m439;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m439&format=geojson;7;3;4;reviewed;0;556;us;182;1.838;0.59;52;mww;115;5.8202;126.88;103 km SE of Pondaguitan, Philippines;103;Pondaguitan, Philippines;Asia;;;;Etc/GMT-8;480
us6000mgkc;5.2;earthquake;M 5.2 - 224 km S of Bengkulu, Indonesia;2024-03-04T02:48:21;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgkc;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mgkc&format=geojson;0;0;4;reviewed;0;416;us;79;1.65;0.81;102;mwb;10;-5.8146;102.185;224 km S of Bengkulu, Indonesia;224;Bengkulu, Indonesia;Asia;;;;Etc/GMT-7;420
us6000mg1k;5.4;earthquake;M 5.4 - 47 km E of Aras-asan, Philippines;2024-03-01T09:29:02;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg1k;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mg1k&format=geojson;3;4;4;reviewed;0;450;us;194;2.119;0.62;42;mww;42.374;8.8205;126.704;47 km E of Aras-asan, Philippines;47;Aras-asan, Philippines;Asia;;;;Etc/GMT-8;480
us6000mfqj;5.4;earthquake;M 5.4 - 46 km E of Aras-asan, Philippines;2024-02-29T00:23:58;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfqj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mfqj&format=geojson;2;3;4;reviewed;0;449;us;193;2.115;0.65;64;mww;18;8.8517;126.782;46 km E of Aras-asan, Philippines;46;Aras-asan, Philippines;Asia;;;;Etc/GMT-8;480
us6000mfqh;5.1;earthquake;M 5.1 - 56 km E of Aras-asan, Philippines;2024-02-29T00:10:12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfqh;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mfqh&format=geojson;0;0;4;reviewed;0;400;us;191;2.152;0.94;42;mww;14.569;8.7891;126.765;56 km E of Aras-asan, Philippines;56;Aras-asan, Philippines;Asia;;;;Etc/GMT-8;480
us7000m1ss;4.9;earthquake;M 4.9 - 30 km SW of Suai, Timor Leste;2024-02-27T04:49:09;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m1ss;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m1ss&format=geojson;0;0;6;reviewed;0;369;us;58;0.82;0.7;62;mww;10;-9.5467;125.049;30 km SW of Suai, Timor Leste;30;Suai, Timor Leste;Asia;Indonesia;East Nusa Tenggara;;East Nusa Tenggara;480
us7000m1h8;5.6;earthquake;M 5.6 - 79 km WSW of Pelabuhanratu, Indonesia;2024-02-25T13:07:04;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m1h8;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m1h8&format=geojson;22;7;4;reviewed;0;497;us;133;1.712;0.72;54;mww;34;-7.362;105.925;79 km WSW of Pelabuhanratu, Indonesia;79;Pelabuhanratu, Indonesia;Asia;Indonesia;Banten;;Banten;420
us7000lyiz;5.3;earthquake;M 5.3 - 64 km E of Union, Philippines;2024-02-12T02:03:06;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lyiz;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lyiz&format=geojson;2;3;4;reviewed;0;433;us;93;2.857;0.7;103;mww;35;9.7634;126.712;64 km E of Union, Philippines;64;Union, Philippines;Asia;;;;Etc/GMT-8;480
us7000ly7s;5.4;earthquake;M 5.4 - 1 km NNW of Salvacion, Philippines;2024-02-10T05:21:35;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ly7s;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ly7s&format=geojson;6;4;5;reviewed;0;451;us;189;1.617;0.61;72;mb;50.159;8.7286;125.71;1 km NNW of Salvacion, Philippines;1;Salvacion, Philippines;Asia;Philippines (the);Caraga (Region XIII);Bayugan;Bayugan;480
us7000ly6w;5.8;earthquake;M 5.8 - 8 km W of Esperanza, Philippines;2024-02-10T03:22:06;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ly6w;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ly6w&format=geojson;46;5;6;reviewed;0;540;us;103;1.602;0.83;43;mww;32;8.6991;125.544;8 km W of Esperanza, Philippines;8;Esperanza, Philippines;Asia;Philippines (the);Caraga (Region XIII);Esperanza;Las Nieves;480
us7000ltpz;5.6;earthquake;M 5.6 - 89 km NW of Ende, Indonesia;2024-01-25T12:24:12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltpz;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ltpz&format=geojson;6;6;6;reviewed;0;486;us;85;3.41;0.99;54;mww;21.643;-8.2505;121.098;89 km NW of Ende, Indonesia;89;Ende, Indonesia;Asia;Indonesia;East Nusa Tenggara;;Flores Sea;480
us6000m45x;5.6;earthquake;M 5.6 - 29 km NE of Hinatuan, Philippines;2024-01-17T12:32:01;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m45x;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m45x&format=geojson;10;5;5;reviewed;0;487;us;161;1.749;0.92;79;mww;39;8.5458;126.497;29 km NE of Hinatuan, Philippines;29;Hinatuan, Philippines;Asia;Philippines (the);Caraga (Region XIII);Hinatuan;Hinatuan;480
us6000m2jp;6.7;earthquake;M 6.7 - 93 km SE of Sarangani, Philippines;2024-01-08T20:48:42;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2jp;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m2jp&format=geojson;24;5;6;reviewed;1;702;us;138;2.209;0.76;22;mww;62.574;4.8602;126.189;93 km SE of Sarangani, Philippines;93;Sarangani, Philippines;Asia;Indonesia;Sulawesi Utara;;Sulawesi Utara;480
us6000m0xq;5.3;earthquake;M 5.3 - 94 km SE of Gorontalo, Indonesia;2024-01-01T07:52:43;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0xq;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0xq&format=geojson;0;0;4;reviewed;0;432;us;52;1.254;0.78;42;mb;81.212;-0.1653;123.611;94 km SE of Gorontalo, Indonesia;94;Gorontalo, Indonesia;Asia;Indonesia;Sulawesi Tengah;;Molucca Sea;480
us7000lgsj;5.4;earthquake;M 5.4 - 49 km ENE of Aras-asan, Philippines;2023-12-07T00:46:30;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lgsj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lgsj&format=geojson;0;0;4;reviewed;0;449;us;131;2.239;0.59;67;mww;16.406;9.0123;126.773;49 km ENE of Aras-asan, Philippines;49;Aras-asan, Philippines;Asia;;;;Etc/GMT-8;480
us7000lgnk;4.9;earthquake;M 4.9 - 48 km ENE of Hinatuan, Philippines;2023-12-06T14:52:37;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lgnk;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lgnk&format=geojson;0;0;4;reviewed;0;369;us;180;1.828;0.66;81;mww;35;8.4776;126.735;48 km ENE of Hinatuan, Philippines;48;Hinatuan, Philippines;Asia;;;;Etc/GMT-8;480
us7000lges;5.8;earthquake;M 5.8 - 60 km ENE of Bacolod, Philippines;2023-12-05T13:36:36;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lges;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lges&format=geojson;4;4;4;reviewed;0;519;us;173;2.396;0.78;62;mww;12;9.1263;126.869;60 km ENE of Bacolod, Philippines;60;Bacolod, Philippines;Asia;;;;Etc/GMT-8;480
us7000lgdg;5.5;earthquake;M 5.5 - 43 km ENE of Bacolod, Philippines;2023-12-05T09:42:52;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lgdg;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lgdg&format=geojson;0;0;4;reviewed;0;465;us;157;2.279;0.43;80;mww;26.021;9.1263;126.709;43 km ENE of Bacolod, Philippines;43;Bacolod, Philippines;Asia;;;;Etc/GMT-8;480
us7000lgd6;5.7;earthquake;M 5.7 - 45 km ENE of Aras-asan, Philippines;2023-12-05T09:10:03;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lgd6;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lgd6&format=geojson;2;2;4;reviewed;0;500;us;178;2.277;0.47;79;mww;19.697;9.0546;126.666;45 km ENE of Aras-asan, Philippines;45;Aras-asan, Philippines;Asia;;;;Etc/GMT-8;480
